"localminute","dishwasher1","lights_plugs1","drye1","range1","use","furnace1","clotheswasher1","refrigerator1","microwave1","kitchenapp1","kitchenapp2","air1"
2014-06-06 02:30:00,0,7,0,0,2000.4,303.2,0,0,0,0,0,1115.2
2014-06-06 02:40:00,0,38.1,0,0,1050.9,159.4,0,0,0,0,0,258.8
2014-06-06 02:50:00,0,53.5,0,0,1960.3,271.6,0,40.2,0,0,0,963.8
2014-06-06 03:00:00,0,15.8,0,0,2123,305.1,0,104.9,0,0,0,1031
2014-06-06 03:10:00,0,7,0,0,1210.1,159.1,0,73.5,0,0,0,333.6
2014-06-06 03:20:00,0,7.4,0,0,1993.8,305.1,0,0,0,0,0,1100.8
2014-06-06 03:30:00,0,7,0,0,946.1,158.6,0,2.4,0,0,0,258.9
2014-06-06 03:40:00,0,7,0,0,1976.9,301.3,0,95.6,0,0,6.8,1088.9
2014-06-06 03:50:00,0,7.1,0,0,1160.8,173.9,0,101.3,0,0,42.3,325.2
2014-06-06 04:00:00,0,8.7,0,0,1784.2,275.1,0,14.2,0,0,0,961.9
2014-06-06 04:10:00,0,9,0,0,1252.3,189.2,0,80,0,0,90.8,394
2014-06-06 04:20:00,0,8.9,0,0,1700.7,245.8,0,104.6,0,0,181.2,823.8
2014-06-06 04:30:00,0,8.9,0,0,1079.8,181.5,0,101,0,0,181.4,355.3
2014-06-06 04:40:00,0,8.9,0,0,1448.9,238.2,0,99.8,0,0,181.8,782.8
2014-06-06 04:50:00,0,8.9,0,0,834.7,172.6,0,6.7,0,0,179.8,318.1
2014-06-06 05:00:00,0,8.9,0,0,583.4,97.8,0,0,0,0,179.9,144.3
2014-06-06 05:10:00,0,8.9,0,0,1436.3,280.7,0,17,0,0,180.3,807.9
2014-06-06 05:20:00,0,8.9,0,0,517.7,68,0,102.6,0,0,180.4,0
2014-06-06 05:30:00,0,8.9,0,0,1219.7,198.9,0,81.3,0,0,180.8,597
2014-06-06 05:40:00,0,8.9,0,0,835.5,173.2,0,0,0,0,181,312.7
2014-06-06 05:50:00,0,8.9,0,0,424.2,68,0,0,0,0,181.4,0
2014-06-06 06:00:00,0,8.9,0,0,1482.9,261.1,0,43.9,0,0,181.6,833.7
2014-06-06 06:10:00,0,8.9,0,0,551.6,96.2,0,100.7,0,0,181.8,0
2014-06-06 06:20:00,0,8.9,0,0,472.1,69,0,45.5,0,0,182,0
2014-06-06 06:30:00,0,8.9,0,0,1281.7,255,0,0,0,0,182.8,677.4
2014-06-06 06:40:00,0,9,0,0,429.9,69,0,0,0,0,182.8,0
2014-06-06 06:50:00,0,8.9,0,0,503.5,69,0,76.7,0,0,182.2,0
2014-06-06 07:00:00,0,8.9,0,0,1302.7,212.4,0,99.7,0,0,182.7,641.4
2014-06-06 07:10:00,0,9.1,0,0,806.7,166.6,0,10.1,0,0,183,274.5
2014-06-06 07:20:00,0,9.2,0,0,429.9,69,0,0,0,0,183,0
2014-06-06 07:30:00,0,9,0,0,1150.7,199.9,0,9,0,0,183.4,588.7
2014-06-06 07:40:00,0,8.9,0,0,691.5,127.6,0,102.6,0,0,183.9,102.9
2014-06-06 07:50:00,0,9.1,0,0,498.5,69,0,66.9,0,0,184,0
2014-06-06 08:00:00,0,9,0,0,1103.2,193,0,0,0,0,184.3,552.7
2014-06-06 08:10:00,0,9.1,0,0,595.6,127.8,0,0,0,0,184.3,102.5
2014-06-06 08:20:00,0,9.1,0,0,489.6,69.6,0,53.8,0,0,184,0
2014-06-06 08:30:00,0,8.9,0,0,954.5,146.4,0,100.1,0,0,184.9,346.1
2014-06-06 08:40:00,0,9.1,0,0,870,174.9,0,22.3,0,0,184.9,308.4
2014-06-06 08:50:00,0,9.4,0,0,439.9,70,0,0,0,0,185,0
2014-06-06 09:00:00,0,9.4,0,0,691.3,115.6,0,0,0,0,185,208.5
2014-06-06 09:10:00,0,8.9,0,0,1106.8,206.2,0,93.6,0,0,185,444.7
2014-06-06 09:20:00,0,9,0,0,515.3,69.7,0,76.5,0,0,185,0
2014-06-06 09:30:00,0,9.3,0,0,524.9,83.8,0,0,0,0,184.9,72.1
2014-06-06 09:40:00,0,9.1,0,0,1178.9,237.2,0,0,0,0,184.8,581.9
2014-06-06 09:50:00,0,9.3,0,0,469.5,69.8,0,32,0,0,184.3,0
2014-06-06 10:00:00,0,8.9,0,0,536.5,69.8,0,100.8,0,0,184.6,0
2014-06-06 10:10:00,0,9,0,0,1293,250.8,0,35.6,0,0,183.7,650.9
2014-06-06 10:20:00,0,9,0,0,434.1,68,0,0,0,0,183,0
2014-06-06 10:30:00,0,9.1,0,0,432.8,68,0,0,0,0,183,0
2014-06-06 10:40:00,0,9,0,0,1318.3,250,0,68.2,0,0,182.8,647.6
2014-06-06 10:50:00,0,8.9,0,0,526.8,69,0,96.8,0,0,182.8,0
2014-06-06 11:00:00,0,8.9,0,0,432.7,69,0,0,0,0,181.9,0
2014-06-06 11:10:00,0,9,0,0,1223.6,229.4,0,0,0,0,181,643.2
2014-06-06 11:20:00,0,8.9,0,0,447.4,87.5,0,0,0,0,181,0
2014-06-06 11:30:00,0,8.9,0,0,526.1,67.6,0,101.8,0,0,180.4,0
2014-06-06 11:40:00,0,8.9,0,0,1182.7,197.9,0,60.1,0,0,180.2,574.1
2014-06-06 11:50:00,0,8.9,0,0,544.7,117.7,0,0,0,0,180,67
2014-06-06 12:00:00,0,8.9,0,0,429.8,67.6,0,0,0,0,180.4,0
2014-06-06 12:10:00,0,8.9,0,0,1023.3,174.6,0,31.6,0,0,181,474.2
2014-06-06 12:20:00,0,8.9,0,0,754.4,141.9,0,99.7,0,0,180.5,168.3
2014-06-06 12:30:00,0,8.9,0,0,446.4,69,0,28.7,0,0,181.4,0
2014-06-06 12:40:00,0,8.9,0,0,827.8,144.9,0,0,0,0,181.4,342.1
2014-06-06 12:50:00,0,9,0,0,967.3,174,0,50.3,0,0,182.2,305.8
2014-06-06 13:00:00,0,8.6,0,0,737.9,68.7,0,105.7,157.7,0,181.2,0
2014-06-06 13:10:00,0,8.7,0,0,1417.8,229.5,0,100,0,0,234,724.6
2014-06-06 13:20:00,0,8.6,0,0,867.2,157.7,0,72,0,0,266,241
2014-06-06 13:30:00,0,8.1,0,0,1037,206.9,0,0,0,0,60.7,624.2
2014-06-06 13:40:00,0,6.7,0,0,681.4,166.3,0,0,0,0,72.6,277.7
2014-06-06 13:50:00,0,71.7,0,0,873.4,168.4,0,23.8,0,0,60.4,453.8
2014-06-06 14:00:00,0,14.5,0,0,905.7,205.2,0,99.7,0,0,49.1,453.7
2014-06-06 14:10:00,0,9,0,0,301.2,69,0,49.6,0,0,70.7,0
2014-06-06 14:20:00,0,9,0,0,1182.1,253.3,0,0,0,0,87,738.6
2014-06-06 14:30:00,0,9.3,0,0,251.7,81.5,0,0,0,0,56.4,0
2014-06-06 14:40:00,0,9.2,0,0,997.2,200.1,0,5.1,0,0,75.5,611.3
2014-06-06 14:50:00,0,9.1,0,0,629.7,143.4,0,101.3,0,0,98.7,178.8
2014-06-06 15:00:00,0,9.2,0,0,650,130,0,64.8,0,0,59.2,288
2014-06-06 15:10:00,0,9.1,0,0,906.3,213.6,0,0,0,0,85.2,501.7
2014-06-06 15:20:00,0,9.3,0,0,274.5,69,0,0,0,0,94.6,0
2014-06-06 15:30:00,0,9.1,0,0,1237.1,274,0,0,0,0,61.1,801
2014-06-06 15:40:00,0,9,0,0,451,69,0,101.3,0,0,94.9,0
2014-06-06 15:50:00,0,8.6,0,0,1437.2,206.9,0,341.5,0,0,89.7,669.2
2014-06-06 16:00:00,0,8.5,0,0,795.7,130.7,0,371.7,0,0,63.1,126.3
2014-06-06 16:10:00,0,61.6,0,0,769.3,129.7,0,0,0,0,106.3,300.3
2014-06-06 16:20:00,0,6.2,0,0,1198.6,212.6,0,98.9,0,0,53.9,522.9
2014-06-06 16:30:00,0,6,0,0,558.8,68.9,0,111.1,0,0,2.7,0
2014-06-06 16:40:00,0,6,0,0,1795.5,283.5,0,105.5,0,0,5.8,1048.9
2014-06-06 16:50:00,0,7.7,0,0,761.8,150.2,0,103.9,0,0,0.9,226.8
2014-06-06 17:00:00,0,9,0,0,1394.4,245.6,0,15.8,0,0,0,880.6
2014-06-06 17:10:00,0,9,0,0,608.3,143.2,0,16.3,0,0,0,190.4
2014-06-06 17:20:00,0,9,0,0,1566.2,260.8,0,109.4,0,0,0.3,967.3
2014-06-06 17:30:00,0,9,0,0,738.5,151,0,105.2,0,0,0,230.1
2014-06-06 17:40:00,0,9,0,0,1547.9,261.2,0,86.6,0,0,0,968.2
2014-06-06 17:50:00,0,9.1,0,0,669.3,157.2,0,0,0,0,0,269.5
2014-06-06 18:00:00,0,9,0,0,1549.7,273.7,0,0,0,0,0,1019.9
2014-06-06 18:10:00,0,9.4,0,0,812.5,165.8,0,0,0,0,0,312.8
2014-06-06 18:20:00,0,8.9,0,0,1691.8,268.6,0,95.6,0,0,0,999.7
2014-06-06 18:30:00,0,8.9,0,0,639.4,126.2,0,64.9,0,0,0,116
2014-06-06 18:40:00,0,8.9,0,0,1701.1,282.7,0,1.5,0,0,3.1,1090.5
2014-06-06 18:50:00,0,8.9,0,0,1136.6,211.1,0,9.3,0,0,8.3,546.6
2014-06-06 19:00:00,0,8.9,0,0,1498,228.3,0,105.2,0,0,1.6,832.5
2014-06-06 19:10:00,0,8.9,0,0,1374.2,244.8,0,56.1,0,0,0,728.3
2014-06-06 19:20:00,0,8.9,0,0,1327.7,212.8,0,0,0,0,0,762.4
2014-06-06 19:30:00,0,8.9,0,0,1877.9,299.2,0,4.2,30.3,0,0,1193.7
2014-06-06 19:40:00,0,8.9,0,0,1174.6,203.9,0,106.5,0,0,0,518.2
2014-06-06 19:50:00,0,8.9,0,0,1830.9,284.5,0,104.1,0,0,0,1126.5
2014-06-06 20:00:00,0,8.9,0,0,1873.1,301.8,0,8.7,0,0,0,1209.4
2014-06-06 20:10:00,0,7.4,0,0.8,2159.4,303.5,0,2.1,330.7,0,0,1204.5
2014-06-06 20:20:00,0,6.7,0,0,1844.3,304.5,0,95.4,0.4,0,0,1198.4
2014-06-06 20:30:00,0,6.1,0,0,1875,304,0,103.3,40.1,0,0,1202.9
2014-06-06 20:40:00,0,8.4,0,0.8,2118.9,304.1,0,79.4,304.1,0,0,1199.8
2014-06-06 20:50:00,0,8.9,0,0,1778.1,304.8,0,2.5,0.3,0,0,1209.8
2014-06-06 21:00:00,0,8.7,0,0,1132.8,215,0,53,0,0,0,577.2
2014-06-06 21:10:00,0,46.4,0,0,1786.2,278.8,0,108.1,0,0,0.9,1081.7
2014-06-06 21:20:00,0,48.7,0,0,1809.3,304.1,0,77.9,0,0,0,1196.2
2014-06-06 21:30:00,0,6.6,0,0,1681,303.8,0,0,0,0,0,1207.1
2014-06-06 21:40:00,0,6.7,0,0,1669.2,304,0,0,0,0,0,1194.7
2014-06-06 21:50:00,0,8.3,0,0,627.3,150.2,0,51.8,0,0,0,242.7
2014-06-06 22:00:00,0,8.7,0,0,1775.6,304.2,0,102.9,0,0,0,1197
2014-06-06 22:10:00,0,8.9,0,0,1520.5,303.5,0,1.9,0,0,0,1041.4
2014-06-06 22:20:00,0,9.1,0,0,888,174.4,0,0,0,0,0,529.5
2014-06-06 22:30:00,0,9,0,0,1688.4,303,0,19.5,0,0,0,1194.4
2014-06-06 22:40:00,0,8.6,0,0,673.3,150.1,0,104,0,0,0,239.4
2014-06-06 22:50:00,0,7,0,0,1680.5,304.2,0,17.5,0,0,0,1190.8
2014-06-06 23:00:00,0,7,0,0,429.2,128.4,0,0,0,0,0,119.9
2014-06-06 23:10:00,0,7.8,0,0,1679.5,303.5,0,7.4,0,0,0,1200.2
2014-06-06 23:20:00,0,8.8,0,0,631,144.8,0,105,0,0,0,201.5
2014-06-06 23:30:00,0,8.9,0,0,1646.8,295.8,0,24.5,0,0,0,1156.6
2014-06-06 23:40:00,0,9.5,0,0,479.5,137.3,0,0,0,0,0,160.1
2014-06-06 23:50:00,0,9.5,0,0,1516.9,279.5,0,0,0,0,0,1067
2014-06-07 00:00:00,0,8.9,0,0,549.6,132.5,0,100.3,0,0,0,135.1
2014-06-07 00:10:00,0,9.2,0,0,1449.2,263.2,0,31.6,0,0,0,984
2014-06-07 00:20:00,0,71.6,0,0,684.6,144.2,0,1.3,0,0,0,198.8
2014-06-07 00:30:00,0,6.8,0,0,1738.4,302.6,0,21.8,0,0,0.6,1130.1
2014-06-07 00:40:00,0,6.3,0,0,614.2,119,0,105.1,0,0,0,116.3
2014-06-07 00:50:00,0,6.1,0,0,1861.4,304.1,0,110.8,0,0,0.3,1158.4
2014-06-07 01:00:00,0,6.4,0,0,885.3,168.1,0,99.4,0,0,0,310.3
2014-06-07 01:10:00,0,6.7,0,0,1629.2,271.4,0,0,0,0,0,996
2014-06-07 01:20:00,0,7.1,0,0,890.9,176,0,0,0,0,0,345.3
2014-06-07 01:30:00,0,7,0,0,1546.7,262.8,0,0,0,0,0,949
2014-06-07 01:40:00,0,6.1,0,0,968.4,190.2,0,85.5,0,0,0.3,417.8
2014-06-07 01:50:00,0,6.2,0,0,1456.7,246,0,45.6,0,0,0,864
2014-06-07 02:00:00,0,6.5,0,0,951.6,198.5,0,0,0,0,0,452
2014-06-07 02:10:00,0,6.4,0,0,1348.8,238.3,0,0,0,0,0,822
2014-06-07 02:20:00,0,6.7,0,0,1099.3,213.2,0,68.9,0,0,0,523.2
2014-06-07 02:30:00,0,6.4,0,0,1317.7,222.7,0,60,0,0,0,741.1
2014-06-07 02:40:00,0,8.5,0,0,1069,221.3,0,0,0,0,7.4,556.3
2014-06-07 02:50:00,0,35.3,0,0,1193,207.7,0,0.5,0,0,4,661.9
2014-06-07 03:00:00,0,19.4,0,0,1194.1,237.5,0,79.3,0,0,0,624.5
2014-06-07 03:10:00,0,7,0,0,1040.6,199.6,0,48.3,0,0,0,621.9
2014-06-07 03:20:00,0,7.2,0,0,994.8,236.9,0,0,0,0,0,620.7
2014-06-07 03:30:00,0,7,0,0,943.1,199.9,0,0,0,0,0,617.7
2014-06-07 03:40:00,0,6.8,0,0,702.5,175,0,73.6,0,0,0,327.4
2014-06-07 03:50:00,0,7.1,0,0,733.1,153.6,0,50.4,0,0,0,397
2014-06-07 04:00:00,0,7,0,0,1080.7,253.6,0,0,0,0,0,684.5
2014-06-07 04:10:00,0,7,0,0,207.5,69.3,0,0,0,0,0,0
2014-06-07 04:20:00,0,6.6,0,0,1348.1,290.6,0,68,0,0,0,859.8
2014-06-07 04:30:00,0,7,0,0,300.5,69,0,55.6,0,0,0,0
2014-06-07 04:40:00,0,7,0,0,1243.4,254.4,0,0,0,0,0,817.3
2014-06-07 04:50:00,0,7.1,0,0,267.8,97,0,0,0,0,0,0
2014-06-07 05:00:00,0,6.7,0,0,885.4,176.2,0,52.7,0,0,0,493.8
2014-06-07 05:10:00,0,6.6,0,0,724,159.2,0,72.6,0,0,7.3,248.4
2014-06-07 05:20:00,0,7,0,0,548.5,107,0,0,0,0,8,175.9
2014-06-07 05:30:00,0,6.8,0,0,1385.3,292,0,0,0,0,8,842.8
2014-06-07 05:40:00,0,6.9,0,0,393.1,69,0,35.3,0,0,8,0
2014-06-07 05:50:00,0,6.8,0,0,818.3,137.2,0,88,0,0,8,314
2014-06-07 06:00:00,0,7,0,0,1190.3,252.9,0,0,0,0,7.4,663.3
2014-06-07 06:10:00,0,7,0,0,352,69,0,0,0,0,6.7,0
2014-06-07 06:20:00,0,6.8,0,0,1163.9,215.7,0,14.6,0,0,6,659.8
2014-06-07 06:30:00,0,6.9,0,0,705.2,144.1,0,104,0,0,5,175
2014-06-07 06:40:00,0,7,0,0,529.9,99.2,0,3,0,0,4,138.5
2014-06-07 06:50:00,0,7,0,0,1155.8,245,0,0,0,0,4,623.3
2014-06-07 07:00:00,0,7.1,0,0,236.4,68.9,0,0,0,0,0.7,0
2014-06-07 07:10:00,0,6.7,0,0,986.2,192.3,0,98.6,0,0,0,551.9
2014-06-07 07:20:00,0,6.8,0,0,495.8,144.4,0,23.6,0,0,0,174.3
2014-06-07 07:30:00,0,7,0,0,228.9,69.9,0,0,0,0,0,0
2014-06-07 07:40:00,0,7,0,0,1095.5,254.6,0,0,0,0,0,689.4
2014-06-07 07:50:00,0,7,0,0,314.4,75.2,0,78.5,0,0,0,0
2014-06-07 08:00:00,0,7,0,0,276.2,70,0,42.7,0,0,0,0
2014-06-07 08:10:00,0,7.1,0,0,1061.7,251.8,0,0,0,0,0,653
2014-06-07 08:20:00,0,7.1,0,0,236,69.7,0,0,0,0,0,0
2014-06-07 08:30:00,0,7,0,0,288.9,70,0,54,0,0,0,0
2014-06-07 08:40:00,0,6.8,0,0,963.1,192.4,0,68,0,0,0,545.7
2014-06-07 08:50:00,0,7.1,0,0,398.8,128.9,0,0,0,0,0,104.4
2014-06-07 09:00:00,0,7,0,0,237.6,69.8,0,0,0,0,0,0
2014-06-07 09:10:00,0,7,0,0,262.9,70,0,25.9,0,0,0,0
2014-06-07 09:20:00,0,6.5,0,0,1111.3,243.5,0,96.8,0,0,0,614.3
2014-06-07 09:30:00,0,7,0,0,238.3,69.4,0,0,0,0,0,0
2014-06-07 09:40:00,0,7,0,0,239.1,69.8,0,0,0,0,0,0
2014-06-07 09:50:00,0,7.1,0,0,569.5,130.2,0,0,0,0,0,273.1
2014-06-07 10:00:00,0,6.6,0,0,787.6,183.3,0,98.2,0,0,0,343.5
2014-06-07 10:10:00,0,7,0,0,262.3,69.2,0,22.4,0,0,0,0
2014-06-07 10:20:00,0,7.1,0,0,241.6,70,0,0,0,0,0,0
2014-06-07 10:30:00,0,7,0,0,1018.7,238.5,0,0,0,0,0,617.5
2014-06-07 10:40:00,0,7,0,0,313.2,74.4,0,68.3,0,0,0,0
2014-06-07 10:50:00,0,7.1,0,0,291.9,69.5,0,52.1,0,0,0,0
2014-06-07 11:00:00,0,7,0,0,488,114.5,0,0,0,0,0,204.5
2014-06-07 11:10:00,0,7,0,0,774.8,198,0,0,0,0,0,411.3
2014-06-07 11:20:00,0,7.1,0,0,275.6,69,0,35.3,0,0,0,0
2014-06-07 11:30:00,0,7,0,0,323.9,69,0,84.9,0,0,0,0
2014-06-07 11:40:00,0,7,0,0,1001.7,222.1,0,0,0,0,0,616
2014-06-07 11:50:00,0,7.1,0,0,262.7,89.5,0,0,0,0,0,0
2014-06-07 12:00:00,0,7.1,0,0,244.1,69.9,0,0,0,0,0,0
2014-06-07 12:10:00,0,6.9,0,0,508.6,99,0,104.9,0,0,0,136.7
2014-06-07 12:20:00,0,6.8,0,0,861.6,213.5,0,14.5,0,0,0,480.2
2014-06-07 12:30:00,0,7.1,0,0,231.5,69,0,0,0,0,0,0
2014-06-07 12:40:00,0,7,0,0,229,69.2,0,0,0,0,0,0
2014-06-07 12:50:00,0,46.1,0,0,1077.1,206.2,0,71.7,0,0,0,618.1
2014-06-07 13:00:00,0,6.3,0,0,396.8,103.7,0,107.3,0,0,1.3,2.6
2014-06-07 13:10:00,0,7,0,0,609.1,68,0,34.5,0,0,310.2,0
2014-06-07 13:20:00,0,6.5,0,0,1078.3,159,0,4.1,0,0,232.5,415.5
2014-06-07 13:30:00,0,6.8,0,0,1205.1,228,0,48,128.3,0,0.3,556.5
2014-06-07 13:40:00,0,7,0,0,593.6,69.5,0,109.6,167.5,0,0,0
2014-06-07 13:50:00,0,6.4,0,0.4,1648.6,276,0,105.7,221.8,0,2.4,810.2
2014-06-07 14:00:00,0,7,0,0,388.3,74.2,0,64.5,0,0,0,0
2014-06-07 14:10:00,0,7.8,0,0,1377.6,245.7,0,0,72,0,0,819.7
2014-06-07 14:20:00,0,7,0,0,444.5,120.4,0,0.5,0,0,0,74.7
2014-06-07 14:30:00,0,6.5,0,0,1319.6,232.3,0,57,0,0,0.9,760.1
2014-06-07 14:40:00,0,6.7,0,0,836.7,145.5,0,87.6,0,0,0,184.7
2014-06-07 14:50:00,0,7.5,0,0,1285.5,224.8,0,0,0,0,0,728.9
2014-06-07 15:00:00,0,7.4,0,0,647.7,160.6,0,0,0,0,0,258
2014-06-07 15:10:00,0,6.9,0,0,1284.7,231.7,0,0,0,0,0,772.1
2014-06-07 15:20:00,0,7.7,0,0,783.6,168.1,0,67.8,0,0,0,296.4
2014-06-07 15:30:00,0,8.6,0,0,1350.8,240.5,0,71.3,0,0,1.2,815.8
2014-06-07 15:40:00,0,8.7,0,0,701.3,168.5,0,0,0,0,0,302.5
2014-06-07 15:50:00,0,8.4,0,0,494.1,106.2,0,0,0,0,0,184.7
2014-06-07 16:00:00,0,7.2,0,0,1201,270.6,0,0,0,0,0,781.1
2014-06-07 16:10:00,0,6.9,0,0,405.9,82.7,0,94.4,0,0,0,73.7
2014-06-07 16:20:00,0,7,0,0,1308.7,286.9,0,41.2,0,0,0,865.5
2014-06-07 16:30:00,0,7,0,0,148.6,69.7,0,0,0,0,0,0
2014-06-07 16:40:00,0,7,0,0,1533.9,299.8,0,1.1,146.7,0,0,954.4
2014-06-07 16:50:00,0,63.2,0,0,356.3,69,0,98.7,0,0,0,0
2014-06-07 17:00:00,0,29.6,0,0,1576.5,294.7,0,84.7,0,0,0,1110.4
2014-06-07 17:10:00,0,7,0,0,552.4,168.1,0,0,0,0,0,311.2
2014-06-07 17:20:00,0,7.1,0,0,604.4,145.5,0,0,0,0,0,386.1
2014-06-07 17:30:00,0,8,0,0,967.7,239.2,0,0,0,0,0,657.7
2014-06-07 17:40:00,0,9.2,0,0,592.2,130.1,0,78.6,0,0,0,309.1
2014-06-07 17:50:00,0,9,0,0,1080.8,246.5,0,61,0,0,0,702.2
2014-06-07 18:00:00,0,9,0,0,525.9,129.5,0,0,0,0,0,320.1
2014-06-07 18:10:00,0,9,0,0,1037.2,246.4,0,0,0,0,0,718.8
2014-06-07 18:20:00,0,9.2,0,0,473.1,122.1,0,0,0,0,0,274.2
2014-06-07 18:30:00,0,9,0,0,1276.1,269.9,0,102.1,0,0,0,835.7
2014-06-07 18:40:00,0,9,0,0,417.6,106,0,34.8,0,0,0,200.5
2014-06-07 18:50:00,0,10.5,0,0,1569.6,302.6,0,0,0,0,0,1199.4
2014-06-07 19:00:00,0,68.6,0,0,276.7,105.2,0,3,0,0,0,3.9
2014-06-07 19:10:00,0,21.8,0,0,1498,253.5,0,102.6,0,0,0,960.1
2014-06-07 19:20:00,0,6.1,0,0,1245.4,237.7,0,94.6,0,0,0,682.7
2014-06-07 19:30:00,0,8.2,0,0,779,145.1,0,0,0,0,0,401.8
2014-06-07 19:40:00,0,8.9,0,0,1743.6,304.5,0,0,0,0,0,1209.6
2014-06-07 19:50:00,0,8.9,0,0,643.7,152,0,0,0,0,0,247.1
2014-06-07 20:00:00,0,8.8,0,0,1236,207.5,0,75.8,0,0,0,722.6
2014-06-07 20:10:00,0,8.9,0,0,1836.6,304.1,0,74.7,0,0,0,1207.3
2014-06-07 20:20:00,0,8.9,0,0,519.7,129.3,0,0,0,0,0,123.8
2014-06-07 20:30:00,0,8.9,0,0,1521.5,262.4,0,0,0,0,0,1002.9
2014-06-07 20:40:00,0,8.3,0,0,1748.1,303,0,0.6,0,0,0,1174.9
2014-06-07 20:50:00,0,6.8,0,0,894.8,165.1,0,99.3,0,0,0,362.6
2014-06-07 21:00:00,0,6.2,0,0,1860.9,302.9,0,100.6,0,0,0,1215.1
2014-06-07 21:10:00,0,47.8,0,0,1829,303.3,0,9.1,0,0,0,1227.1
2014-06-07 21:20:00,0,20.8,0,0,1353,269.3,0,0.8,0,0,0,858.1
2014-06-07 21:30:00,0,6.5,0,0,1152.7,206.3,0,75.6,0,0,0,722.4
2014-06-07 21:40:00,0,6.1,0,0,1758.4,302.8,0,109.3,0,0,0,1222
2014-06-07 21:50:00,0,6.3,0,0,1077.1,230.9,0,101,0,0,0,656.5
2014-06-07 22:00:00,0,6.4,0,0,1117.7,207,0,97.9,0,0,0,730.5
2014-06-07 22:10:00,0,6.6,0,0,1641.5,304.3,0,33.9,0,0,0,1221.7
2014-06-07 22:20:00,0,8.2,0,0,702.6,174.2,0,0,0,0,0,367.7
2014-06-07 22:30:00,0,9,0,0,1669.4,304,0,0,0,0,0,1211.2
2014-06-07 22:40:00,0,8.3,0,0,1267.5,262.2,0,33.4,0,0,0,814.4
2014-06-07 22:50:00,0,8.4,0,0,1197.1,215.2,0,98.7,0,0,0,762.8
2014-06-07 23:00:00,0,8.7,0,0,1629.8,304.2,0,31.7,0,0,0,1213.8
2014-06-07 23:10:00,0,8.9,0,0,350.8,129.2,0,0,0,0,0,125
2014-06-07 23:20:00,0,8.9,0,0,1539.4,286.2,0,0,0,0,0,1122.5
2014-06-07 23:30:00,0,61.4,0,0,1166.6,223.3,0,38.9,0,0,0,607
2014-06-07 23:40:00,0,6.3,0,0,1665.6,254.7,0,101.6,0,0,0,960.1
2014-06-07 23:50:00,0,6.1,0,0.3,1973,303.6,0,98.1,157.7,0,0,1088.3
2014-06-08 00:00:00,0,7.3,0,0,975.6,166.5,0,35.6,0,0,0,437.6
2014-06-08 00:10:00,116.3,8.3,0,0,1943.4,305.2,0,2.7,0,0,0,1194.9
2014-06-08 00:20:00,288.3,6.8,0,0,1306.3,185.1,0,101,0,0,0,403.1
2014-06-08 00:30:00,215.3,6.5,0,0,2074.7,295.9,0,102.6,0,0,0,1149
2014-06-08 00:40:00,710.2,7.1,0,0,2526.2,306.9,0,107.3,0,0,0,1184.8
2014-06-08 00:50:00,707.7,7,0,0,2510.1,306.8,0,103.6,0,0,0,1181.9
2014-06-08 01:00:00,709.4,7,0,0,1891.8,233.5,0,100.2,0,0,0,633.3
2014-06-08 01:10:00,351.8,6.3,0,363.4,2121.8,241,0,95.1,0,0,0,855
2014-06-08 01:20:00,157.9,5,0,1164,3259.2,305.9,0,144.7,111,0,0,1164.1
2014-06-08 01:30:00,125.4,5.6,0,710.1,3028.1,305,0,387.6,116,9.3,0.6,1157.3
2014-06-08 01:40:00,2.7,6.1,0,563.7,2719.6,305,0,285.6,190.1,1.7,4.6,1152.5
2014-06-08 01:50:00,3,7.2,0,1225,2941.2,303.9,0,9.1,33.4,3.4,0.3,1147.1
2014-06-08 02:00:00,3,5.7,0,587.4,2509.8,304.1,0,114.9,0,6.5,0,1143.2
2014-06-08 02:10:00,3,37.8,0,0,1840.4,305.5,0,110.2,0,4.3,0,1136.7
2014-06-08 02:20:00,1.2,36,0,0,1647.1,305.7,0,105.4,0,0,0,1096.9
2014-06-08 02:30:00,0,7.8,0,0,902.3,197.6,0,103.7,0,0,0,484.8
2014-06-08 02:40:00,0,9,0,0,1571,304.6,0,34.9,0,0,0,1119.9
2014-06-08 02:50:00,0,9,0,0,1500.5,305.2,0,0,0,0,0,1085.5
2014-06-08 03:00:00,0,9,0,0,528.5,151.1,0,0,0,0,0,257.9
2014-06-08 03:10:00,0,9,0,0,1576.4,304.5,0,84.9,0,0,0,1078.1
2014-06-08 03:20:00,0,9.1,0,0,317.6,98,0,97.1,0,0,0,0
2014-06-08 03:30:00,0,9,0,0,1511.9,300.8,0,0,0,0,0,1098.3
2014-06-08 03:40:00,0,9,0,0,279.7,113.3,0,0,0,0,0,41.1
2014-06-08 03:50:00,0,9,0,0,417.3,105.7,0,9.8,0,0,0,180
2014-06-08 04:00:00,0,8.6,0,0,1075.5,236.8,0,105.5,0,0,0,620.5
2014-06-08 04:10:00,0,8.8,0,0,237.6,68,0,48.6,0,0,0,0
2014-06-08 04:20:00,0,32.9,0,0,1092.6,190.2,0,7.6,0,0,0,573.1
2014-06-08 04:30:00,0,6.6,0,0,1214,214,0,84.8,0,0,0,507.2
2014-06-08 04:40:00,0,7,0,0,463,69,0,105.1,0,0,0,0
2014-06-08 04:50:00,0,6.9,0,0,1377.8,266,0,45.4,0,0,0,749.5
